imgdir,imgname,x,y,z,rot_x,rot_y,rot_z
13000,13747,-0.011886950506586521,0.8478799639787956,-0.0198427989720199,-0.23274982911320308,0.2386082342217627,-0.7518082202995137
13000,13514,0.0029781724297426055,0.6958016848826868,0.010613922428985718,-0.0028554759066138947,0.008026276566051876,0.41317308339590975
13000,13165,-0.0016140437996700705,0.7335144332554432,0.009605364232446689,0.19502518644641023,-0.007286097138225755,0.013150285394413016
13000,13355,-0.0018872817274713587,0.7044619282936337,0.008439005682826997,-0.08099854361892778,0.012109524614936763,-0.20803311260427335
13000,13534,-0.0015085268500324284,0.7248731258011696,0.006364707546850579,-0.1271485896329077,-0.011149577188723513,-0.006736416699558561
13000,13265,0.0012645902662028873,0.7117712896945455,0.007116813154595667,-0.13474922506614115,0.007588460988133228,0.17832149255253812
13000,13421,-0.0018275636486057552,0.7275912747915256,0.007753475357403701,0.10065115492798436,-0.02696707234658353,-0.07018484913200985
13000,13413,-0.0015456447050717231,0.6988639247195134,0.0030312224381670015,-0.6833581872243409,-0.014040276568016286,-0.051821543712452206
13000,13451,-0.006484566469104672,0.7474210704614875,0.007971278212774238,-0.14357148071681092,0.03898972208942021,-0.4749940920539794
13000,13887,-0.0009875349212503676,0.7140927312874574,0.007505178979163381,-0.1292311311961175,0.014030575192051834,-0.048943551841075385
13000,13584,-0.0017485682388417014,0.7239787922112182,0.005997513360423463,-0.3305748205108729,0.007633688319105585,0.05331425925292679
13000,13195,-0.0008303465965994029,0.7101610558939719,0.007857277583003301,-0.23630384763722317,0.005455715038180031,-0.09435770338124598
13000,13291,-0.002205217241244372,0.6834120676845834,0.006922688776287842,-0.1473301943224833,-0.022483241527286396,-0.10317576580643496
13000,13850,-0.0007765527755957785,0.7274247492980851,0.006831954746704005,-0.356324912094027,-0.0034031493986689185,-0.04991485352285044
13000,13764,0.008539694873963454,0.687077699089704,0.00477935097275437,-0.28207324284843055,0.02354026231027494,0.3937651891144851
13000,13629,-0.002481165772882717,0.687333063658272,0.008047041537025904,-0.20400495927249634,0.018174772012121785,-0.18408685726038834
13000,13509,-0.0027132403139395527,0.7021880999819533,0.005822633583934169,-0.3430286253401248,0.006040004990252425,-0.1477960893491382
13000,13423,-0.001976173275568552,0.71613969636308,0.005391010662113604,-0.34821851917294444,0.029969718785203343,-0.08872881554239517
13000,13631,-0.0031882185926189292,0.7740913379900474,0.010232850206866088,-0.09987662646643088,0.024805695367487043,0.32579015197339023
13000,13880,-0.003838015881834557,0.7099286917854065,0.00713157123196391,-0.04706459126147916,0.009643451344520803,-0.16035961905989077
13000,13164,0.001069058769931575,0.673580065766025,0.010807572798109276,-0.02140183699286882,-0.02339337388077839,0.08419044359609586
13000,13642,0.0006458136849125419,0.6464593007112142,0.01183165266068519,0.16902234027332017,0.04783147722504471,0.34482729395930145
13000,13462,2.8921790967352752e-05,0.6636840349075467,0.008245211960996746,-0.07556035165198205,0.031007709609539958,0.14878772957399708
13000,13679,-0.0006677963382231357,0.6937359644081728,0.008661660706085258,0.024730472055749336,0.005201595939756545,-0.017853771792613098
13000,13727,0.0002797620845014033,0.697901181661247,0.00787735981647189,0.09228121045086521,0.013684632295438122,0.11926092197993601
13000,13270,-0.003558222000642826,0.6507915008167681,0.007693361878855413,-0.24651102088278853,-0.001195477258374415,-0.35340033881178856
13000,13485,0.0005186320168298973,0.7086419427255364,0.00501573359845299,-0.4435401108146031,-0.004722626419450136,0.03529877033741195
13000,13445,-0.0009167766139495855,0.7081257828637911,0.008451947368552775,0.08789033662047542,0.004781314883187456,-0.06836268985940389
13000,13008,-0.0025101841254690145,0.7312809567803357,0.007312525358832796,-0.10347470625239442,-0.027763481484679456,-0.10862510778970157
13000,13013,-0.0026628117975189586,0.6924587272496827,0.004806384061450721,-0.3602961251662256,0.02435969535180918,-0.2037672515430871
13000,13406,0.0003311959119154807,0.7062622775081112,0.007969141329123831,0.024955460166879193,0.016544847327276374,0.03149753439445513
13000,13267,-0.0014425492557751398,0.7857922448693565,0.008582597826807606,-0.11612302980726902,-0.0340341909508599,-0.2189965218672731
13000,13241,-0.00013890309536634572,0.6916470818762495,0.007935147252789784,-0.23561219864370553,0.008651893740419357,-0.050008379270705006
13000,13067,0.0034123366261973155,0.6774162005734937,0.006524499089871957,0.06863631269678616,-0.00575997793617224,0.0376892114134983
13000,13616,0.0012461185946961886,0.676048903822351,0.008996959981046928,0.07547822568433737,0.0030394121687830544,0.08666359090363886
13000,13385,-0.0041863106717550756,0.673892069085698,0.005048217192915927,-0.4250921501425398,0.03728207080791612,-0.33386127205166555
13000,13848,-0.0012318498077123364,0.7110580471562898,0.004267720253503234,-0.24041218350444513,0.02863536740947548,-0.17220431745510728
13000,13328,0.0022044281836990564,0.7094229892937588,0.006271234166959097,-0.036500016952223886,0.03638782502985659,0.2917916074437056
13000,13674,-0.004132461679101211,0.655096883743888,0.00958674586402682,0.2611513775606731,-0.09913778705012254,-0.3212154554344934
13000,13438,-0.001059628593022108,0.6847782837830317,0.006620555452488908,-0.037592454045885605,-0.035825997509468126,-0.16300391395969138
13000,13997,-0.0005407586881419903,0.6913125549784918,0.007216039691543941,-0.17423896097899216,-0.014388085516154694,-0.01797998525666618
13000,13255,7.474087902424842e-05,0.7008579837828008,0.009083098520128188,-0.13051925237666462,0.015241924395309112,0.07804227007410128
13000,13218,-0.0020508195010420648,0.8607499200638876,0.006618834753702324,-0.15444441752556967,-0.017458925119611717,-0.3151519943013959
13000,13894,0.0033770796781254454,0.7114648266668757,0.009009251181221943,-0.21885298186889887,-0.01998525217110929,0.35418670969017213
13000,13233,-0.0005683035801323574,0.7035856315093013,0.007411662404617896,-0.07241661319536942,0.004581488864456875,0.007147504451915044
13000,13273,0.0005165710306025437,0.7721250830189683,0.004924083468006041,-0.1491050863374211,0.044663236439534015,-0.6353343323900473
13000,13809,0.00033874430642989235,0.7357830064591168,0.007812889997498747,-0.14770025244580398,-0.030725951310575622,0.0984127624411934
13000,13519,-0.0039826969313269504,0.6779010748064784,0.007776424399622763,-0.14785503272718784,0.0005551620695730676,-0.284124308908742
13000,13766,0.008105564492451863,0.8098557097389908,0.003912601563249044,-0.41000327189993113,-0.25372793126247273,0.8233872618344561
13000,13507,0.002561981881122239,0.6499209239688993,0.008131452064650558,-0.37048989720253334,-0.041498736170036216,0.37102790470871244
13000,13410,-0.0016715086769838565,0.6294768549284381,0.022592679651166424,-0.0778804092085678,0.017722607233326228,-0.05115964153561591
13000,13530,-0.0023343507744374337,0.7118919056470706,0.009063897676316263,-0.00035991147010264006,0.010639967253825034,-0.09786456989775319
13000,13586,-0.0016082589503423513,0.706451397196293,0.007976997057667273,0.03184450726628618,-0.004447975402665876,-0.07472816746584691
13000,13422,-0.0033899797179921414,0.7141961122513824,0.008502210656997461,-0.2453097571916959,0.038202576256410395,-0.27656283496910467
13000,13271,-0.001431807398721454,0.7073343444195519,0.008271559090422799,-0.08429013671190366,8.710072539943512e-05,-0.03195409745303072
13000,13964,-0.0015407503029387795,0.6932559712818561,0.007837576457166845,-0.03176597732017503,-0.020433418813030995,-0.11554362542228265
13000,13944,0.0019681530356265462,0.7152526385730079,0.0036741113757112914,-0.4898236831336133,-0.029942906562836324,0.19744717469026563
13000,13281,0.0005144207516120192,0.7033136282611078,0.008140982245542395,-0.17397023145838666,0.016757503933576143,0.07331154032167687
13000,13749,0.00022942500151834955,0.7315714070292656,0.006489148766018227,0.022200799990908748,0.007796073293901466,0.0774634903377814
13000,13151,-0.005244024329042225,0.6328678452036055,0.009705402280967671,-0.05642589349257646,0.004857087263148183,-0.37674103587609437
13000,13340,-0.002455542297456752,0.7074485174141085,0.0072378050301729075,-0.3977003378318178,0.021674303643041924,-0.1444208969376805
13000,13458,-0.0016849997352971272,0.735264168464517,0.006659312950604308,-0.1324561426456015,0.010812245241771776,0.0840081460673975
13000,13574,-0.00201782550787088,0.7226030829255244,0.006783002802043646,-0.1941960009888627,-0.01102162415898093,-0.11587909682422852
13000,13552,-0.0019730636066742366,0.69133480057754,0.008458825002483196,-0.1402080813979752,-0.008194463525302821,-0.1875372812146618
13000,13583,6.192411404910572e-05,0.710294063948375,0.006512316458944338,-0.22690305442245542,-0.005650975224100299,-0.15266149296198675
13000,13166,-0.0006461269691781551,0.7509351028846493,0.008189380070881177,0.11691570315903602,0.004809606461308426,-0.012183552474852793
13000,13999,0.0026473710926664994,0.6744759277594092,0.008082598350089377,-0.26276997531540675,-0.020012660635945152,0.326965763443089
13000,13354,0.0007506391800287539,0.8146849824266815,0.008062485626001266,-0.19135068114916517,-0.0072441642311953085,0.24139533936996965
13000,13148,-0.0008539792300104917,0.7021808926673724,0.007700945162096446,-0.06997160982547432,-0.026206841515159823,-0.07150306070199751
13000,13091,-0.0032223135727224446,0.6194633363104658,0.010717916897444854,-0.06386002178813663,-0.009169055152355469,-0.4336647180602293
13000,13557,-0.004067145961926747,0.7527232979686663,0.008160964450758453,0.05990155879522825,0.021734216050585092,0.06690563714683648
13000,13236,0.003163744493020486,0.6499309518370342,0.010961338637258183,-0.2060924832449082,-0.008399053790830181,0.3677756080142351
13000,13986,0.001968597191177896,0.7314165984584232,0.007041745770375461,-0.2855599046140999,-0.01785035979164082,0.10589407898254527
13000,13209,-0.0001286247020598163,0.7279854995114373,0.0065972382780003875,0.0574185964274769,-0.005676220720621107,-0.04456741767422654
13000,13852,-0.0004231781491450878,0.707395667521452,0.009793326577016571,-0.10134662269096559,0.011465656763547837,0.4270199020353194
13000,13948,-0.0017894446021193891,0.692585024160293,0.007426094370137873,-0.006362102485312587,-0.021895841809530844,-0.24856611063799983
13000,13546,0.00039935611411963563,0.6681186155235288,0.008910492734508427,-0.23932485292275935,0.013100135746280567,-0.17369584125610743
13000,13449,-0.002187716141915905,0.6923071897615759,0.00800819159102361,-0.41593464088586646,0.025477573154869,-0.4400226962837474
13000,13398,0.000491706176682471,0.6268562055790551,0.009068664053625435,-0.038885146588877206,-0.02901095779023617,-0.3371782639383585
13000,13138,-4.8148624769798376e-05,0.7020261255773196,0.005788995439478629,-0.3204616370075539,0.002117243578691729,-0.05237700019964119
13000,13723,-0.003068899432125922,0.6924763019951659,0.007429638454030998,-0.0020666268891547032,-0.03701504263945832,-0.19221963705860487
13000,13767,-0.0004201190890550316,0.7179832334105906,0.0052000843561109105,-0.5205355839364586,0.01413723672443485,-0.03103160909322524
13000,13696,0.005512166398000682,0.6885905511824753,0.008144301935196255,-0.3693760731000061,-0.06488265074036353,0.5821365794182226
13000,13276,0.0051354306518115265,0.7383878610059256,0.009499429066643703,-0.04901893255620228,0.017088854094744848,0.6817337424937963
13000,13206,-0.0014114274284938659,0.7163928404941795,0.009306435744116841,-0.06220197324040343,-0.007090830098813785,-0.13171960135766198
13000,13114,-0.0013803736699113866,0.6993404018832398,0.008650676102005497,-0.048625523161356446,0.013996824147080941,0.044139261992499346
13000,13931,-0.0009417180489266557,0.7232344881172407,0.00740953366080127,-0.023633795977808625,0.017511913850532575,-0.015109440047076143
13000,13111,-0.00205065358634398,0.6890481874731015,0.008095936433832475,-0.3134557004868067,0.022349093749888672,-0.07044544791690835
13000,13648,-0.006089762792298492,0.68469498150397,0.010949284576866976,0.1089677550116743,-0.026615746658944374,-0.2204317410096321
13000,13563,-0.0023869624351344557,0.6864928515473799,0.0075541861483898595,0.09713735130503813,-0.04888742542734436,-0.24112538381070445
13000,13465,-0.00021521851367105376,0.6842533689495216,0.010530717801106586,-0.2327779822254494,0.011429476321553654,0.07821309524532608
13000,13975,-0.0007768615142220035,0.6666622657022337,0.010090435630086774,-0.24393144401188627,0.08173292399108945,-0.4649019675881142
13000,13123,-0.0033612933505850675,0.7098500043245582,0.0075256562562111395,0.04549042711286029,-0.004544346334711328,-0.05424331340429598
13000,13776,0.0032539770911417165,0.7736771486280227,0.008468676909475661,-0.09744574749645254,0.00920435048563578,0.6745483663085018
13000,13602,-0.005718676957552831,0.7124906616618161,0.010119038870932311,-0.14054234942117197,0.004688822077250048,-0.5705704902232943
13000,13156,-0.0013287696083314011,0.7156991801904424,0.0068864496494756,-0.14930540873028209,0.010734414022114228,0.15513141771175454
13000,13219,-0.002745066823984361,0.6733136882227264,0.009246555038255286,0.087765173424704,-0.030410953745738385,-0.32483432013464686
13000,13065,0.0002172846613698314,0.7656237811494249,0.0030924908007287037,-0.0187072634371299,-0.02597111121850475,-0.013465141468955059
13000,13284,0.0007383069874630267,0.6669591217094338,0.012160667787202883,-0.02426905688627918,0.04913486467846367,0.31694387059179185
13000,13560,-0.0018166100627278645,0.7057462614839239,0.006196306034835925,-0.12269892202287641,0.012325282308391647,-0.03430659270739071
13000,13585,-0.00554766122308833,0.6665510902608028,0.008179444676118771,-0.2182392024022252,-0.025079141669692717,-0.44244433080748174
13000,13816,-0.0060200794267106185,0.7023357568895083,0.009461603851177135,-0.25653284854116004,0.03661092594241783,-0.4987232976764048
13000,13011,-0.002723911855911609,0.7144776520502498,0.009627557088429824,-0.004625491567645513,-0.008218973048114237,-0.034077139061912086
13000,13678,-0.0017889870758166708,0.7250781267083936,0.006133537811206956,-0.294388983787148,-0.018958396535064335,-0.06984012538466032
13000,13854,0.002101782976906195,0.6716316637395093,0.008136687363368887,0.2212109304667111,0.055253779184261026,0.20350441014795198
13000,13178,0.001118175310756956,0.7164942349200065,0.006484105151560501,-0.16570375625325323,0.010728743607146379,0.08190653691835166
13000,13680,-0.0027376428727253193,0.6976196921799773,0.006838491701367681,-0.2807299286525785,-0.0019228309322301231,-0.15506566021314816
13000,13435,0.0009626366361016053,0.7818706057368293,0.00821402227899466,-0.001957783718558405,0.005011752301733672,0.15176499647630717
13000,13719,0.0002856449472981043,0.6933793004480289,0.007409287073841761,-0.07636201232158808,0.01917293331475481,0.06236579755211904
13000,13459,0.0015521505791102823,0.6961593515150469,0.007005428127603852,-0.2534711198129039,0.016799334855427714,0.1916240981732545
13000,13577,-0.0033763605423218703,0.7040170304223203,0.006057002469527802,-0.15678955672359315,0.009448503011090674,-0.10075966578730806
13000,13742,-0.0026039833685320367,0.7005907846979875,0.00854540147945202,-0.09383850924458362,-0.006608288364417113,-0.15801812289046402
13000,13430,-0.007470941199511892,0.6071857242326049,0.01454483415284103,0.16793101394527704,-0.08384839999927651,-0.6347282152178806
13000,13734,-0.007470941199511892,0.6071857242326049,0.01454483415284103,0.16793101394527704,-0.08384839999927651,-0.6347282152178806
13000,13395,-0.0013321900502987567,0.6960466555270451,0.009559044016048495,-0.07231296360345456,-8.197699610579357e-05,-0.169694088758261
13000,13426,-0.0011273787524673387,0.7076343385038059,0.005896906053767483,-0.006098710523081386,-0.01003685869843574,0.054552615703083694
13000,13735,-0.0015408556259991124,0.8171635942591273,0.005931250811721653,-0.3410612472460493,-0.009206784828751001,-0.010142626855138894
13000,13533,0.00107967700159216,0.6894403728661342,0.007799096948027789,-0.16460292807108853,0.014896858148561207,0.1181521198670134
13000,13720,0.0005174472146863545,0.7518259341574677,0.008268511163456182,-0.16505697701664535,0.011646625448485977,0.14595871962487067
13000,13571,0.00047585042516359275,0.6913169912576241,0.010782913950665442,0.06788707519183475,0.030135961974035445,0.30938709791514374
13000,13506,-0.0009779554537327974,0.7486649875548297,0.00855214977133747,0.008664389719507275,-0.02059225599925369,-0.20810533265942477
13000,13361,-0.0011720784863806617,0.6845246239448224,0.008003370657058728,-0.06315867884172795,-0.010647833035730013,-0.10911825624138705
13000,13160,-0.0007777327600234464,0.73678760991238,0.00764890573464036,-0.1538635798598131,0.006593475032878536,0.004688758050087283
13000,13461,0.0013751526297951183,0.6856372097280766,0.008318148637126765,-0.24840970245942348,0.0017904178476699218,0.262016150763282
13000,13071,-0.0024252020161588247,0.6903128576454729,0.009683948501385632,0.26383927777564303,-0.029022032098843947,-0.1983621419331026
13000,13104,-0.0014031876811192929,0.7113516599151157,0.007900178196624886,-0.19875164381557778,-0.001506506034204966,-0.028604651687294883
13000,13080,0.001213338282167833,0.6610454438409032,0.007524819203548856,-0.405849786725754,-0.05313547495803597,0.3571591701312173
13000,13693,-0.0034532836851299533,0.7238795933821703,0.010711138857420024,0.17159511438391425,-0.08856999960908377,-0.26579743910279546
13000,13315,-0.0020646453321170187,0.7234021529457477,0.006584383049760076,-0.20435480217523258,0.015779247175760378,-0.13143324835189335
13000,13526,-0.0011157422104788818,0.7232361515720438,0.00698249683945632,-0.07344750194137709,-0.018897467300404727,-0.10550732813307383
13000,13288,0.001034219728000508,0.694532229610559,0.007604235259172552,-0.2935428777404302,0.003270957698332209,0.19999694565767734
13000,13701,4.358432048874294e-05,0.7289105190899157,0.007348734240177015,-0.04962845872062409,0.020832047934594467,0.13417376889512828
13000,13331,-0.004815194069734585,0.7494445186999122,0.005248395322922169,0.09167289301331509,0.008671968999720173,-0.14082868017847178
13000,13017,0.000824461706703349,0.6871601489120226,0.00752997685766503,-0.3339979229417472,-0.004777696027959685,0.13759191227548584
13000,13974,0.0007546014212215834,0.6670158860831337,0.010619279338462658,-0.062044700748739356,0.05713296461969174,0.5115374176482373
13000,13837,-0.0026774444151440534,0.6809477716281319,0.007492303065192652,-0.2731333822215937,0.05730379702468934,-0.3153073220868555
13000,13649,-0.0002571671125628298,0.7341526029324466,0.0075506787904323965,-0.17038551554640383,-0.026326098420548533,-0.030076586126690605
13000,13660,-0.0020751971065576815,0.7089015798214462,0.009762799974185181,0.11614049496471918,0.013013553036813372,0.030301370432737656
13000,13739,-0.0018137549794384805,0.771738273537929,0.003998165515014918,-0.2509813076806817,0.062415144491830145,-0.42191816325138803
13000,13993,-0.0018994953999573625,0.7117820901342231,0.00833179905028419,-0.04443342534617759,0.000851708544474191,-0.15362607778727735
13000,13763,-0.00032284915355813273,0.7029441538521639,0.00800542227230231,0.1876408070807579,0.10679956367182918,0.1141416521928977
13000,13989,0.0008239704135510981,0.7810252166109368,0.007366310012060316,-0.24208677321236055,-0.011933055891979476,0.069454683951858
13000,13154,-0.012656202879601786,0.7809204548939922,-0.0038010037525873417,-0.22463007868064022,-0.06290466424227892,-0.6494216047875117
13000,13366,0.0007206210538997661,0.7052033354640777,0.008465038248969428,-0.025198066490382497,0.042206198865979434,-0.03996929835111282
13000,13356,-0.0011976252257180995,0.7675917706969021,0.008629397335147632,-0.08943020966177347,-0.019614092463866747,0.0881169020938877
13000,13246,-0.0004664097089779509,0.693092436280335,0.004850971648634912,-0.20914770405635616,0.018876850298804516,0.16046136492203758
13000,13119,0.0005539697713675455,0.6853851285320359,0.01105159001370542,0.000546732773793579,0.013095858289177989,0.08449606534011612
13000,13163,-0.0024985709331679213,0.7108032282813598,0.005361620898262586,-0.6330172877806519,0.04155228215093835,-0.14857162117021677
13000,13452,0.003491713376652078,0.6820451936215337,0.009441793606909396,-0.2724533904338074,-0.010279884944869304,0.44664906298463447
13000,13359,-0.0002102215437523953,0.7320603039405111,0.008184359399267394,0.20244177257791632,-0.02369982946033643,-0.07738757658339013
13000,13259,-0.001612952160368574,0.6764963135890052,0.009136796641550786,-0.156824754569037,-0.017916097606452623,-0.36558899402305306
13000,13146,-0.004893504504555653,0.7271599561787104,0.004996791378415042,-0.5750515308814558,-0.003532107066159361,-0.16893796370989023
13000,13298,-0.004893504504555653,0.7271599561787104,0.004996791378415042,-0.5750515308814558,-0.003532107066159361,-0.16893796370989023
13000,13910,-0.00024003675473819022,0.7004590742012696,0.007531829525244984,-0.14294473457126433,0.008850638784433859,0.0027721066467315506
13000,13690,0.003810789159647248,0.6416665065503839,0.014963082920413021,0.13782550367382163,0.04811915461377451,0.3819821837906431
13000,13857,-0.0006962414379795482,0.7130121542873888,0.007844604321895208,-0.043762145116550966,-0.007703432620922283,0.05557470676115924
13000,13318,0.0017778975365026427,0.6511583374908448,0.00914913011466227,-0.09612282779484878,-0.0037874836794121285,0.4243704191007205
13000,13343,-0.00013749734498545667,0.707890205854117,0.008604083514261191,-0.14456919772144558,-0.011878239527547282,0.057589789809326865
13000,13272,-0.0014682131305937985,0.7014869219905459,0.00812474442103653,0.08220895268381329,-0.012188423004266103,-0.0634166970282721
13000,13367,1.0589056003999113e-05,0.7076014778247118,0.008153933359541404,0.026387768992950162,-0.0021141516717931258,-0.0898578458269777
13000,13957,0.0004731707967234103,0.671578201508535,0.007815718395873878,-0.25386039345325656,-0.008404526490039243,0.00827771354721157
13000,13923,-0.0008717587509362195,0.6946082388090257,0.008489681553422022,-0.12571306555270798,-0.0043037712940116974,-0.12669742700243353
13000,13389,-0.0014777841478272823,0.7013194853926576,0.007905124624355313,-0.24751595323679237,-0.010795300674332755,-0.042831852487734835
13000,13922,-0.0015571077300041316,0.6981735250931442,0.00796237243751781,-0.06307992934070983,-0.03510569748252091,-0.015071296198489102
13000,13295,-0.000966661370757327,0.7631960319200506,0.0014729542298851247,-0.3496039686437742,0.048403147347405605,-0.09459475335984488
13000,13371,0.000167861675508351,0.6949096531367064,0.007914529101955734,-0.01982032911776834,0.016672821938578535,0.020690774566375456
13000,13092,-0.0022313924840692014,0.7029019996794398,0.008153851962364378,-0.2216900906312304,0.009491690681535407,-0.19757293958503888
13000,13378,-1.5291470307254976e-05,0.7621989934040048,0.008768595519029664,-0.20001970244835102,-0.04440464270299552,0.06625945182353998
13000,13500,0.00034941584105523213,0.7183124166316285,0.00694450034638811,-0.09773618229346034,-0.019067177079767166,0.07885481048611741
13000,13547,0.0042303560879393175,0.6676597917048352,0.01236137506416677,-0.08644569882820123,0.049529970646948626,0.8298585145549829
13000,13564,0.003795115977140479,0.6749027702263335,0.01023172443309955,-0.12457422763823843,-0.009679033287288271,0.36805097498273587
13000,13780,-0.00023235556958166485,0.7236436436494529,0.007525753660493289,-0.07528046956350981,0.017190783252765254,0.14903559158888963
13000,13752,0.005736577827954215,0.7510152567728976,0.007736064911766463,-0.18846142242588743,0.0929496072038361,-0.6350266743310297
13000,13247,-0.0020548263627468383,0.7233544748230494,0.0066725763970324516,-0.26309433635319085,0.009363453477716851,-0.09979871088713628
13000,13083,-0.0014294458070776633,0.719291508444494,0.00981842883262768,0.04837439728591522,-0.011998902224440465,-0.2140332975527677
13000,13946,0.00028414308331898696,0.6857124703364513,0.006993044386616441,0.13521535569464668,0.04033644076905272,0.1344007486356622
13000,13460,-0.00015343664191786005,0.7112537636037652,0.009121958790097093,0.25063494476658055,0.005748145389573804,-0.07737925332264999
13000,13833,-0.00172275380845874,0.7505501968300409,0.006870253564494549,-0.24912551251726428,-0.008079031532193342,-0.1235218925629496
13000,13623,0.0019664834897483406,0.6769487498534408,0.00982293933344904,0.23333411001858748,0.0690539784849825,0.22175907383460156
13000,13431,-0.001575483261524329,0.7122238934793099,0.007385112813000387,0.05122456396478815,0.003523911751873207,-0.0031456938823575015
13000,13261,0.0013219898496155873,0.7143614056031283,0.006613057404119978,-0.3365961307269313,-0.0078805778513514,0.11581919848403217
13000,13353,-0.0057682731217618315,0.8018763355738033,0.002474628457218806,-0.2418517223382429,0.12782610017989213,-0.5617089303163129
13000,13537,0.0009826675964054868,0.7297532888103654,0.007968902625254903,-0.05530437176673991,0.020186603205532422,0.08433381861536787
13000,13428,0.0010780464962350763,0.6907351315518562,0.005127544320359672,-0.20759203832418424,0.011338886787571188,0.11046850407160456
13000,13790,-0.0016252968599827229,0.6874295735899094,0.005797834439668553,-0.19154808223040504,0.024644642723240916,-0.16622406199377737
13000,13077,-0.00275719420333633,0.6401050399906754,0.013673923946058845,-0.08710193179419627,0.008756161518813393,-0.4430012321401732
13000,13691,-0.000474736693060003,0.7707876687018259,0.006954457414288659,-0.2097049611755252,0.035146210705298886,-0.09720135192543705
13000,13300,0.001821663832792824,0.6967881981579169,0.006331163654277663,-0.3969843382020882,0.035469361295416876,0.002112784328179006
13000,13472,-0.002852659358643081,0.7107833012275164,0.006511014411909924,-0.1733084964519191,0.014231793003596305,0.012755969629730551
13000,13745,0.0004232719716411949,0.7251787538021253,0.005889126221298064,-0.307451708794976,0.04004952459947646,0.17149763616909347
13000,13162,0.0025460250603422567,0.739999826547894,0.011125286708173537,0.22832253688347484,0.127565587942512,0.644486423114081
13000,13194,-0.002909725264658163,0.6487844119921914,0.009425477972362198,-0.22652529726560447,-0.013192516155789454,0.36407490647899476
13000,13842,-0.00320541738329128,0.7066900681753155,0.005656580384797654,-0.2996827917166832,0.043207558211369755,-0.3459430835685634
13000,13538,0.001996324600653252,0.7134957860959958,0.009000961766070363,-0.16984470083628922,-0.0041131602825016,0.14503179476937886
13000,13434,-0.0018015935659661897,0.6951602831627932,0.010273947673023401,-0.08655837931284893,-0.043038747605866,-0.3370879718941588
13000,13066,-0.00013863415452400972,0.7342623585226475,0.007246884596974857,0.1301955245873007,0.025571435358543775,0.14448766793403067
13000,13840,-0.0012700851097141976,0.7050740619759462,0.008075355404781546,-0.246361096631828,-0.013378023995586887,-0.027439414681255245
13000,13677,-0.0012473902139546467,0.7144174099649645,0.007558607244565473,-0.12493872604575225,-0.0019133485168269205,-0.15398562546612526
